fullvisitorid,channelgrouping,time,country,city,transactions,timeonsite,pageviews,sessionqualitydim,date,visitid,type,productquantity,productprice,productrevenue,productsku,v2productname,v2productcategory,productvariant,currencycode,transactionrevenue,transactionid,pagetitle,pagepathlevel1,ecommerceaction_type,ecommerceaction_step,ecommerceaction_option,totaltransactionrevenue
0738148112540217147,Organic Search,44486,United States,no data available in demo dataset,0,89,7,0,2017-04-25,1493145447,PAGE,0,2500000,0,GGOEGCBQ016499,SPF-15 Slim & Slender Lip Balm,no data,no data,USD,0,no data,Store search results,/asearch.html,0,1,no data,0
9736925677759931790,Organic Search,66306,United States,no data available in demo dataset,0,66,4,0,2016-12-05,1480969397,PAGE,0,0,0,9184620,Google Men's Performance Full Zip Jacket Black,no data,no data,USD,0,no data,Google Men's Watershed Full Zip Hoodie Grey,/google+redesign/,0,1,no data,0
4835082938415020542,Direct,59901,United States,no data available in demo dataset,0,60,2,0,2016-12-02,1480715194,PAGE,0,18990000,0,GGOEGAAX0291,Google Women's Short Sleeve Hero Tee Sky Blue,Home/Shop by Brand/Google/,no data,USD,0,no data,Google | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
3452646833778240807,Organic Search,0,Lithuania,no data available in demo dataset,0,0,2,0,2017-05-27,1495934790,PAGE,0,4990000,0,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
7181716900138370171,Organic Search,0,Ireland,no data available in demo dataset,0,0,1,0,2017-02-15,1487153236,PAGE,0,0,0,9182750,Google Men's Performance 1/4 Zip Pullover Heather/Black,no data,no data,USD,0,no data,The Google Merchandise Store/Recycled Mouse Pad,/google+redesign/,0,1,no data,0
902304888088834186,Organic Search,329804,Spain,no data available in demo dataset,0,340,6,0,2016-10-30,1477839272,EVENT,0,4990000,0,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,no data,no data,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,1,1,no data,0
2526285395477128562,Organic Search,0,United States,no data available in demo dataset,0,63,2,0,2017-02-23,1487888180,PAGE,0,4990000,0,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
4036629829423839278,Direct,0,Philippines,no data available in demo dataset,0,13,2,0,2017-01-20,1484966114,PAGE,0,39990000,0,GGOEGAAX0313,Google Tri-blend Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,no data,USD,0,no data,Men's Outerwear | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
7714649666535844918,Organic Search,459633,United States,no data available in demo dataset,0,515,9,0,2017-03-08,1489041683,PAGE,0,10990000,0,GGOEGHPB071610,Google Twill Cap,Home/Apparel/Headgear/,no data,USD,0,no data,Headgear | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
9381541169112824743,Organic Search,20427,Germany,no data available in demo dataset,0,87,4,0,2017-05-05,1493969508,PAGE,0,18990000,0,GGOEGAAX0342,Google Women's Vintage Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,no data,USD,0,no data,Women's T-Shirts | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
9302010907257365340,Organic Search,0,Belgium,no data available in demo dataset,0,0,1,0,2016-10-01,1475328154,PAGE,0,16990000,0,GGOEGAAX0318,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's-T-Shirts,/google+redesign/,0,1,no data,0
5457341708050484439,Referral,60381,United States,no data available in demo dataset,0,143,9,0,2016-08-01,1470094419,PAGE,0,10390000,0,GGOEGACB023699,Yoga Block,Home/Lifestyle/,no data,USD,0,no data,Lifestyle,/google+redesign/,0,1,no data,0
8828338575964778763,Organic Search,0,Norway,no data available in demo dataset,0,0,1,0,2017-03-04,1488649026,PAGE,0,19990000,0,GGOEYOCR077399,YouTube RFID Journal,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/store.html,0,1,no data,0
9537272958006195866,Direct,66218,United States,no data available in demo dataset,0,66,2,0,2016-12-25,1482692958,PAGE,0,15990000,0,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/,no data,USD,0,no data,Bags | Google Merchandise Store,/google+redesign/,0,1,no data,0
7725855912238637652,Organic Search,0,France,no data available in demo dataset,0,0,1,0,2016-08-26,1472261065,PAGE,0,39990000,0,GGOEGAAX0311,Google Heavyweight Long Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's-T-Shirts,/google+redesign/,0,1,no data,0
6642053211630457577,Organic Search,0,Italy,no data available in demo dataset,0,0,1,0,2017-04-30,1493539008,PAGE,0,29990000,0,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
1204505770077646660,Organic Search,32443,United States,no data available in demo dataset,0,32,2,0,2016-10-24,1477342778,PAGE,0,18990000,0,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
6590179077838906430,Direct,0,United Kingdom,no data available in demo dataset,0,0,1,0,2017-02-17,1487342554,PAGE,0,0,0,9182721,Google Men's 100% Cotton Short Sleeve Hero Tee Black,no data,no data,USD,0,no data,The Google Merchandise Store/Windup Android,/google+redesign/,0,1,no data,0
7920118304305707265,Organic Search,25755,United States,no data available in demo dataset,0,69,4,0,2016-10-13,1476368648,PAGE,0,79990000,0,GGOEGEVJ023999,Compact Bluetooth Speaker,Home/Electronics/,no data,USD,0,no data,Electronics | Google Merchandise Store,/google+redesign/,0,1,no data,0
2531872813066760790,Organic Search,0,Indonesia,no data available in demo dataset,0,132,4,0,2017-06-04,1496634893,PAGE,0,24990000,0,GGOEYHPA003610,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
3444642706013409818,Direct,273057,United States,no data available in demo dataset,1,273,14,0,2016-12-13,1481693637,PAGE,1,59990000,1,GGOEGEVB070899,Google Bongo Cupholder Bluetooth Speaker,Electronics,Single Option Only,USD,1005500000,ORD201612132887,Checkout Confirmation,/ordercompleted.html,6,1,no data,1005500000
3096243657024401806,Organic Search,38913,India,no data available in demo dataset,0,41,4,0,2017-06-02,1496410411,PAGE,0,16990000,0,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's T-Shirts | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
1975475422514431937,Direct,10511,United States,no data available in demo dataset,0,18,3,0,2017-01-24,1485301913,PAGE,0,9990000,0,GGOEGBJC014399,Google Tote Bag,Home/Bags/Shopping and Totes/,no data,USD,0,no data,Shopping & Totes | Bags | Google Merchandise Store,/google+redesign/,0,1,no data,0
3514747430014695157,Organic Search,27338,Germany,no data available in demo dataset,0,27,2,0,2017-02-06,1486418251,PAGE,0,24990000,0,GGOEAHPA004110,Android Wool Heather Cap Heather/Black,Home/Apparel/,no data,USD,0,no data,Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
8728250523117862125,Organic Search,89114,Peru,no data available in demo dataset,0,89,5,0,2017-06-01,1496368186,PAGE,0,79990000,0,GGOEGBMC056599,Waterproof Gear Bag,Home/Bags/More Bags/,no data,USD,0,no data,More Bags | Bags | Google Merchandise Store,/google+redesign/,0,1,no data,0
6839280480214029202,Organic Search,0,United States,no data available in demo dataset,0,0,1,0,2017-02-10,1486785222,PAGE,0,14990000,0,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
5368094411421004620,Organic Search,0,United Kingdom,no data available in demo dataset,0,0,1,0,2017-05-11,1494529113,PAGE,0,7990000,0,GGOEYOLR080599,YouTube Notebook and Pen Set,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
5066498057199416523,Organic Search,7017,Canada,no data available in demo dataset,0,31,3,0,2016-08-25,1472181591,PAGE,0,21990000,0,GGOEYHPA003510,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube,/google+redesign/,0,1,no data,0
6699321278051450345,Organic Search,0,United States,no data available in demo dataset,0,83,4,1,2017-07-27,1501195740,PAGE,0,20990000,0,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
4016155361006804623,Direct,45993,United States,no data available in demo dataset,0,142,6,1,2017-07-28,1501261598,PAGE,0,2990000,0,GGOEGAAX0074,Google 22 oz Water Bottle,Home/Drinkware/,no data,USD,0,no data,Drinkware | Google Merchandise Store,/google+redesign/,0,1,no data,0
3191182427026477961,Direct,20020,Philippines,no data available in demo dataset,0,54,6,0,2016-09-08,1473392356,PAGE,0,10990000,0,GGOEGEFR024199,Metal Earbuds with Small Zipper Case,Home/Electronics/,no data,USD,0,no data,Electronics,/google+redesign/,0,1,no data,0
2558977680207953679,Organic Search,0,Germany,no data available in demo dataset,0,66,3,0,2017-05-09,1494337059,PAGE,0,29990000,0,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's T-Shirts | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
7820455004941108163,Organic Search,0,India,no data available in demo dataset,0,0,1,0,2017-06-03,1496479832,PAGE,0,24990000,0,GGOEYHPA003610,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
4559350025454125200,Organic Search,0,India,no data available in demo dataset,0,0,1,0,2017-04-18,1492506761,PAGE,0,6990000,0,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
9733087846262465003,Organic Search,0,India,no data available in demo dataset,0,100,2,0,2017-03-08,1489038398,PAGE,0,7990000,0,GGOEYOLR080599,YouTube Notebook and Pen Set,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
731161900797769837,Direct,0,Czechia,no data available in demo dataset,0,0,1,0,2016-10-18,1476798372,PAGE,0,3990000,0,GGOEAKDH019899,Windup Android,Home/Accessories/,no data,USD,0,no data,Accessories | Google Merchandise Store,/google+redesign/,0,1,no data,0
9412750362968857406,Organic Search,0,Pakistan,no data available in demo dataset,0,1136,2,0,2017-03-26,1490549427,PAGE,0,19990000,0,GGOEYOCR077399,YouTube RFID Journal,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
5429689651518786579,Direct,0,United States,(no data set),0,0,1,0,2016-09-28,1475090521,PAGE,0,7990000,0,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Home/Drinkware/,no data,USD,0,no data,Drinkware,/google+redesign/,0,1,no data,0
6985561360943525398,Direct,0,United States,no data available in demo dataset,0,257,7,0,2017-03-12,1489344461,PAGE,0,24990000,0,GGOEYHPA003610,YouTube Wool Heather Cap Heather/Black,Home/Apparel/,no data,USD,0,no data,Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
0831043576192215814,Organic Search,829708,India,no data available in demo dataset,0,879,7,0,2017-01-26,1485442370,PAGE,0,1990000,0,GGOEWFKA083099,Waze Mood Happy Window Decal,Home/Accessories/Stickers/,no data,USD,0,no data,Stickers | Accessories | Google Merchandise Store,/google+redesign/,0,1,no data,0
7512274794910662871,Direct,42745,United States,no data available in demo dataset,0,115,6,0,2016-09-12,1473714712,PAGE,0,6990000,0,GGOEGCBB074199,Google Car Clip Phone Holder,Home/Electronics/,no data,USD,0,no data,Electronics,/google+redesign/,0,1,no data,0
4140021190703366426,Organic Search,54029,Canada,no data available in demo dataset,0,125,6,0,2017-04-15,1492297950,PAGE,0,21990000,0,GGOEGAAX0031,Google Stretch Fit Hat,Home/Apparel/Headgear/,no data,USD,0,no data,Headgear | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
6353320916631994564,Organic Search,0,United States,no data available in demo dataset,0,533,4,0,2017-05-20,1495344479,PAGE,0,4990000,0,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
8054599981032776718,Organic Search,45561,Austria,no data available in demo dataset,0,109,4,0,2016-11-13,1479070950,PAGE,0,23990000,0,GGOEGAAX0614,YouTube Onesie Heather,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
5203911862104280188,Organic Search,0,United States,no data available in demo dataset,0,0,1,1,2017-07-07,1499486496,PAGE,0,14990000,0,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
2566351945509149069,Direct,0,United States,no data available in demo dataset,0,0,1,0,2017-01-22,1485119441,PAGE,0,24990000,0,GGOEGDHB072199,Google Accent Insulated Stainless Steel Bottle,Home/Drinkware/,no data,USD,0,no data,Drinkware | Google Merchandise Store,/google+redesign/,0,1,no data,0
749240917758737250,Organic Search,0,Hungary,no data available in demo dataset,0,0,1,0,2016-09-17,1474145831,PAGE,0,16990000,0,GGOEGAAX0343,Google Women's Short Sleeve V-Neck Tee Lavender,Home/Apparel/Women's/Women's-T-Shirts/,no data,USD,0,no data,Women's-T-Shirts,/google+redesign/,0,1,no data,0
3849375346220348639,Organic Search,99544,Germany,no data available in demo dataset,0,100,2,0,2017-01-12,1484248960,PAGE,0,6990000,0,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
6149450554909219493,Organic Search,0,United States,no data available in demo dataset,0,0,1,1,2017-07-09,1499634190,PAGE,0,10990000,0,GGOEGHPB071610,Google Twill Cap,Home/Apparel/,no data,USD,0,no data,Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
3843962363813835683,Organic Search,113410,Sweden,no data available in demo dataset,0,209,5,0,2017-07-03,1499074742,PAGE,0,99990000,0,GGOEGBRA037499,Waterproof Backpack,Home/Shop by Brand/Google/,no data,USD,0,no data,Google | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
3682622821011662370,Organic Search,0,United Kingdom,no data available in demo dataset,0,0,1,0,2017-02-21,1487730057,PAGE,0,74990000,0,GGOEGAAX0594,Google Men's Microfiber 1/4 Zip Pullover Grey/Black,Home/Apparel/Men's/Men's-Outerwear/,no data,USD,0,no data,Men's Outerwear | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
7094830265026309462,Direct,0,United States,no data available in demo dataset,0,0,1,0,2017-04-19,1492663630,PAGE,0,1500000,0,GGOEGODR017799,Recycled Mouse Pad,Home/Accessories/,no data,USD,0,no data,Accessories | Google Merchandise Store,/store.html,0,1,no data,0
8924661789452050140,Organic Search,22982,India,no data available in demo dataset,0,46,4,0,2016-10-16,1476679400,PAGE,0,990000,0,GGOEGGOA017399,Maze Pen,Home/Office/,no data,USD,0,no data,Office | Google Merchandise Store,/google+redesign/,0,1,no data,0
2504095667701428941,Direct,782831,United States,no data available in demo dataset,0,783,4,0,2017-05-22,1495500834,PAGE,0,15190000,0,GGOEGAAX0339,Google Men's Vintage Badge Tee White,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's T-Shirts | Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
7322245539646298335,Direct,25365,Belgium,no data available in demo dataset,0,46,4,0,2017-01-05,1483619847,PAGE,0,4990000,0,GGOEGPJC203399,Crunch Noise Dog Toy,Home/Accessories/Pet/,no data,no data,0,no data,Pet | Accessories | Google Merchandise Store,/google+redesign/,2,1,no data,0
4314442656789585030,Organic Search,27522,Singapore,(no data set),0,165,5,0,2017-04-05,1491434657,PAGE,0,24990000,0,GGOEGAAX0331,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/,no data,USD,0,no data,Men's Apparel | Google Merchandise Store,/google+redesign/,0,1,no data,0
8589511012408142406,Organic Search,82340,United States,no data available in demo dataset,0,156,9,0,2016-10-09,1476033124,PAGE,0,18990000,0,GGOEGAAX0324,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Home/Apparel/Men's/Men's-T-Shirts/,no data,USD,0,no data,Men's T-Shirts | Apparel | Google Merchandise Store,/store.html,0,1,no data,0
3369223998788703022,Organic Search,0,Canada,no data available in demo dataset,0,145,3,0,2016-09-22,1474548525,PAGE,0,0,0,9182772,Google Women's Performance Full Zip Jacket Black,no data,no data,USD,0,no data,Google Rucksack,/google+redesign/,0,1,no data,0
6023987254936805972,Organic Search,14313,United Kingdom,no data available in demo dataset,0,71,4,0,2016-12-20,1482272351,PAGE,0,34990000,0,GGOEGAAX0335,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
3963404565633808643,Organic Search,0,United States,no data available in demo dataset,0,0,1,1,2017-08-01,1501630134,PAGE,0,4990000,0,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
0953871048293878301,Direct,0,Brazil,no data available in demo dataset,0,0,1,0,2017-03-17,1489788930,PAGE,0,21990000,0,GGOEYHPA003510,YouTube Trucker Hat,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
7024314235965701198,Organic Search,169509,Canada,no data available in demo dataset,0,269,6,0,2017-01-25,1485396511,PAGE,0,7990000,0,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Home/Shop by Brand/YouTube/,no data,USD,0,no data,YouTube | Shop by Brand | Google Merchandise Store,/google+redesign/,0,1,no data,0
3228274776475537064,Paid Search,14053,United States,no data available in demo dataset,0,39,3,0,2017-03-25,1490511296,PAGE,0,0,0,9182575,Android Men's  Zip Hoodie,no data,no data,USD,0,no data,Google Men's Airflow 1/4 Zip Pullover Black,/google+redesign/,0,1,no data,0
